,label,channels,delivery_method,show_map,user_type,has_logo,org_facebook,sale_duration,sale_duration2,event_created_to_end,num_ticket_type,median_ticket_cost,total_tickets_sold,nan_delivery_method,nan_org_facebook,nan_num_ticket_type,nan_median_ticket_cost,payout_type_CHECK,payout_type_MISSING
8714,Not Fraud,13,1.0,1,3,1,0.0,3.0,3,3,1.0,15.0,1,False,False,False,False,0,0
8715,Not Fraud,10,1.0,0,3,1,11.0,9.0,9,9,3.0,119.95,5,False,False,False,False,0,0
8718,Not Fraud,0,0.0,1,3,1,18.0,9.0,9,10,1.0,187.01,1,False,False,False,False,0,0
8723,Fraud,12,0.0,1,1,1,0.0,1.0,1,2,1.0,25.0,0,False,False,False,False,0,0
8727,Not Fraud,5,0.0,1,3,1,11.0,12.0,12,12,1.0,15.0,18,False,False,False,False,0,0
8729,Not Fraud,5,0.0,1,3,1,11.0,6.0,6,6,1.0,10.0,5,False,False,False,False,0,0
8736,Not Fraud,11,0.0,1,1,1,18.0,6.0,6,6,2.0,10.0,1,False,False,False,False,0,0
8739,Fraud,0,0.0,1,1,0,0.0,1.0,1,2,2.0,15.0,0,False,False,False,False,0,1
8745,Not Fraud,5,0.0,0,3,1,0.0,10.0,10,10,1.0,30.0,39,False,False,False,False,0,0
8751,Not Fraud,0,0.0,1,4,1,0.0,0.0,0,0,1.0,150.0,1,False,False,False,False,1,0
8759,Fraud,6,0.0,1,1,1,0.0,3.0,3,4,2.0,225.0,0,False,False,False,False,0,0
8760,Not Fraud,5,0.0,1,3,1,0.0,11.0,11,11,1.0,10.0,7,False,False,False,False,0,0
8763,Not Fraud,0,0.0,0,4,1,0.0,0.0,0,1,1.0,187.35,1,False,False,False,False,0,0
8765,Fraud,0,0.0,1,4,1,0.0,0.0,3,3,1.0,995.0,0,False,False,False,False,0,0
8766,Fraud,5,0.0,1,1,0,0.0,1.0,1,2,1.0,120.0,0,False,False,False,False,0,0
8772,Not Fraud,12,1.0,1,3,1,0.0,0.0,0,1,1.0,3.73,47,False,False,False,False,1,0
8775,Not Fraud,0,0.0,1,1,1,0.0,7.0,7,7,1.0,69.88,1,False,False,False,False,0,0
8788,Not Fraud,5,0.0,1,1,1,0.0,8.0,8,8,1.0,25.0,10,False,False,False,False,1,0
8801,Fraud,8,0.0,0,1,1,0.0,8.0,8,8,1.0,71.0,0,False,False,False,False,0,0
8804,Not Fraud,4,0.0,1,1,1,0.0,4.0,4,5,2.0,40.0,94,False,False,False,False,0,0
8812,Not Fraud,8,0.0,1,4,1,0.0,2.0,2,2,8.0,50.0,10,False,False,False,False,0,0
8820,Not Fraud,6,0.0,1,3,1,18.0,9.0,9,9,5.0,30.0,62,False,False,False,False,1,0
8842,Not Fraud,5,0.0,1,1,1,0.0,11.0,11,11,4.0,35.0,91,False,False,False,False,0,0
8851,Not Fraud,5,1.0,1,3,1,10.0,12.0,12,12,2.0,10.0,41,False,False,False,False,0,0
8864,Not Fraud,0,0.0,1,4,0,10.0,1.0,1,1,1.0,20.0,8,False,False,False,False,0,0
8875,Fraud,5,0.0,1,1,1,0.0,3.0,3,6,1.0,100.0,0,False,False,False,False,0,0
8886,Not Fraud,5,1.0,1,1,1,0.0,7.0,7,7,1.0,15.0,4,False,False,False,False,0,0
8888,Not Fraud,5,0.0,1,3,1,33.0,6.0,6,7,1.0,30.0,8,False,False,False,False,0,0
8897,Not Fraud,0,3.0,1,4,1,0.0,8.0,8,8,2.0,100.0,5,False,False,False,False,0,0
8900,Not Fraud,8,0.0,1,1,1,13.0,10.0,10,10,3.0,0.0,74,False,False,False,False,0,0
8912,Fraud,0,0.0,1,1,0,0.0,1.0,1,2,1.0,50.0,0,False,False,False,False,0,0
8916,Fraud,0,1.0,1,1,0,0.0,2.0,2,2,1.0,0.0,0,False,False,False,False,0,0
8917,Fraud,0,0.0,0,1,1,0.0,2.0,2,2,1.0,0.0,0,False,False,False,False,0,0
8925,Fraud,0,0.0,1,3,0,0.0,0.0,0,0,2.0,15.0,0,False,False,False,False,1,0
8926,Not Fraud,5,0.0,1,3,1,0.0,8.0,8,8,2.0,15.0,35,False,False,False,False,0,0
8928,Not Fraud,6,1.0,1,4,1,20.0,7.0,12,12,1.0,10.0,29,False,False,False,False,0,0
8931,Not Fraud,0,0.0,1,1,1,17.0,9.0,9,9,13.0,164.38,1,False,False,False,False,0,0
8932,Not Fraud,5,0.0,1,4,1,17.0,10.0,11,11,1.0,25.33,13,False,False,False,False,0,0
8936,Not Fraud,0,1.0,1,3,1,0.0,7.0,9,10,6.0,195.0,4,False,False,False,False,0,0
8939,Not Fraud,6,1.0,1,1,1,9.0,3.0,3,3,1.0,27.25,2,False,False,False,False,0,0
8940,Not Fraud,5,0.0,0,3,0,0.0,13.0,13,13,28.0,14.13,169,False,False,False,False,0,0
8946,Fraud,11,0.0,1,1,1,0.0,4.0,4,4,1.0,730.0,0,False,False,False,False,0,0
8951,Not Fraud,5,0.0,1,4,1,0.0,13.0,13,14,1.0,15.0,3,False,False,False,False,0,0
8953,Not Fraud,0,0.0,1,3,0,0.0,14.0,14,14,1.0,10.0,13,False,False,False,False,1,0
8956,Fraud,0,0.0,0,1,1,0.0,2.0,2,2,5.0,30.0,0,False,False,False,False,0,1
8957,Not Fraud,12,0.0,1,1,1,0.0,14.0,14,14,1.0,10.0,85,False,False,False,False,0,0
8961,Not Fraud,0,1.0,1,1,1,7.0,2.0,2,3,7.0,99.0,8,False,False,False,False,0,0
8964,Not Fraud,0,0.0,1,1,1,0.0,2.0,2,2,1.0,10.0,5,False,False,False,False,1,0
8966,Fraud,0,0.0,1,1,1,0.0,7.0,7,7,1.0,80.0,0,False,False,False,False,0,0
8970,Fraud,5,0.0,0,1,0,0.0,1.0,1,1,1.0,49.99,0,False,False,False,False,0,1
8974,Not Fraud,6,0.0,1,3,1,25.0,8.0,8,10,4.0,18.0,6,False,False,False,False,0,0
8980,Fraud,5,0.0,1,3,1,0.0,1.0,1,1,1.0,10.0,0,False,False,False,False,0,0
8981,Fraud,13,0.0,1,3,1,0.0,2.0,2,2,1.0,10.0,0,False,False,False,False,0,0
8983,Fraud,0,0.0,1,1,0,0.0,3.0,3,3,1.0,100.0,0,False,False,False,False,0,1
8984,Fraud,0,0.0,1,1,0,0.0,4.0,4,4,1.0,100.0,0,False,False,False,False,0,1
8985,Fraud,0,1.0,1,1,1,19.0,2.0,2,3,2.0,750.0,0,False,False,False,False,0,1
8988,Fraud,0,0.0,1,3,1,0.0,0.0,0,2,1.0,50.0,0,False,False,False,False,0,1
8990,Not Fraud,0,1.0,1,3,1,12.0,7.0,7,7,1.0,60.0,617,False,False,False,False,0,0
8991,Not Fraud,0,1.0,1,3,1,8.0,11.0,11,11,2.0,20.0,37,False,False,False,False,0,0
8993,Not Fraud,0,0.0,1,3,0,18.0,0.0,0,0,6.0,35.0,587,False,False,False,False,0,0
8996,Fraud,0,0.0,1,4,1,0.0,0.0,0,0,2.0,7.5,0,False,False,False,False,0,0
8997,Fraud,11,0.0,1,1,0,0.0,2.0,2,2,1.0,0.0,0,False,False,False,False,0,1
8998,Fraud,11,0.0,1,3,1,10.0,3.0,3,5,4.0,37.5,0,False,False,False,False,0,1
8999,Fraud,13,0.0,1,1,1,0.0,0.0,0,0,2.0,75.0,0,False,False,False,False,0,0
9001,Not Fraud,5,0.0,1,1,1,0.0,9.0,9,9,2.0,22.5,14,False,False,False,False,1,0
9016,Not Fraud,13,0.0,1,1,0,0.0,11.0,12,12,1.0,25.0,2,False,False,False,False,1,0
9023,Not Fraud,11,1.0,1,4,1,0.0,8.0,8,8,1.0,187.06,1,False,False,False,False,0,0
9025,Not Fraud,0,0.0,0,1,0,0.0,13.0,13,13,2.0,9.0,7,False,False,False,False,0,0
9026,Not Fraud,11,0.0,1,3,1,0.0,11.0,11,11,1.0,20.0,24,False,False,False,False,0,0
9035,Not Fraud,0,0.0,1,1,1,0.0,0.0,0,3,1.0,75.0,2,False,False,False,False,0,0
9037,Not Fraud,8,0.0,1,4,1,0.0,4.0,4,4,4.0,12.5,8,False,False,False,False,0,0
9041,Not Fraud,5,1.0,1,1,0,0.0,2.0,2,2,1.0,10.0,2,False,False,False,False,0,0
9042,Not Fraud,0,0.0,0,3,0,0.0,0.0,0,4,1.0,40.12,181,False,False,False,False,0,0
9052,Fraud,6,3.0,1,3,0,0.0,3.0,3,2,6.0,1575.0,1,False,False,False,False,0,0
9055,Not Fraud,0,0.0,1,1,1,0.0,14.0,14,14,2.0,50.11,7,False,False,False,False,0,0
9057,Not Fraud,0,1.0,0,3,1,0.0,0.0,0,4,2.0,0.0,44,False,False,False,False,1,0
9059,Fraud,6,0.0,1,3,1,0.0,14.0,14,14,1.0,0.0,18,False,False,False,False,0,1
9061,Not Fraud,6,0.0,0,3,1,0.0,12.0,12,12,1.0,10.0,20,False,False,False,False,0,0
9067,Fraud,6,0.0,0,1,0,0.0,2.0,2,3,1.0,0.0,0,False,False,False,False,0,0
9069,Not Fraud,5,0.0,1,5,1,0.0,13.0,13,14,1.0,20.0,59,False,False,False,False,1,0
9073,Not Fraud,6,0.0,1,1,1,0.0,13.0,13,13,1.0,5.0,4,False,False,False,False,0,0
9077,Not Fraud,4,0.0,1,4,1,0.0,6.0,6,6,1.0,20.0,1,False,False,False,False,1,0
9079,Fraud,0,0.0,0,1,1,0.0,1.0,1,1,1.0,0.0,0,False,False,False,False,0,0
9080,Fraud,5,0.0,0,1,0,0.0,2.0,2,2,1.0,0.0,0,False,False,False,False,0,0
9081,Fraud,11,0.0,0,3,1,0.0,8.0,8,11,1.0,230.0,0,False,False,False,False,0,0
9091,Fraud,13,0.0,0,1,1,0.0,3.0,3,4,1.0,0.0,1,False,False,False,False,0,0
9099,Not Fraud,5,0.0,1,1,1,30.0,2.0,2,3,3.0,153.99,2,False,False,False,False,0,0
9101,Not Fraud,8,0.0,1,3,1,16.0,14.0,14,14,1.0,35.0,1,False,False,False,False,0,0
9109,Not Fraud,8,0.0,1,1,1,0.0,5.0,5,5,2.0,25.0,26,False,False,False,False,0,0
9112,Not Fraud,4,0.0,1,3,1,0.0,4.0,4,4,1.0,13.18,25,False,False,False,False,0,0
9119,Not Fraud,4,0.0,1,1,1,0.0,3.0,3,3,1.0,13.18,2,False,False,False,False,1,0
9124,Not Fraud,6,0.0,1,4,1,0.0,11.0,12,12,1.0,38.7,81,False,False,False,False,0,0
9134,Fraud,0,0.0,0,1,1,0.0,0.0,0,1,1.0,0.0,0,False,False,False,False,0,0
9137,Not Fraud,6,0.0,1,4,1,0.0,9.0,11,11,9.0,35.0,81,False,False,False,False,0,0
9140,Not Fraud,8,0.0,1,1,1,9.0,0.0,0,1,4.0,15.8,19,False,False,False,False,0,0
9142,Not Fraud,11,1.0,1,4,1,16.0,6.0,6,6,3.0,0.0,56,False,False,False,False,1,0
9147,Not Fraud,8,0.0,1,3,0,0.0,13.0,13,13,1.0,32.31,4,False,False,False,False,1,0
9148,Not Fraud,6,1.0,1,1,1,0.0,2.0,2,2,1.0,55.0,392,False,False,False,False,0,0
9157,Not Fraud,4,1.0,1,3,1,0.0,3.0,5,6,4.0,25.0,60,False,False,False,False,1,0
9164,Fraud,0,0.0,1,1,1,0.0,3.0,4,6,2.0,192.5,10,False,False,False,False,0,1
9168,Not Fraud,6,0.0,1,1,1,0.0,3.0,3,3,1.0,18.85,2,False,False,False,False,1,0
9171,Not Fraud,5,0.0,1,3,1,0.0,14.0,14,14,2.0,182.5,10,False,False,False,False,0,0
9172,Not Fraud,5,0.0,1,3,1,0.0,6.0,6,6,2.0,12.5,7,False,False,False,False,0,0
9173,Not Fraud,8,0.0,0,1,1,0.0,12.0,12,12,3.0,75.0,4,False,False,False,False,0,0
9175,Not Fraud,5,0.0,1,4,1,0.0,10.0,10,10,1.0,49.0,19,False,False,False,False,1,0
9176,Fraud,6,0.0,0,3,1,0.0,0.0,0,1,1.0,140.76,1,False,False,False,False,0,0
9181,Not Fraud,6,0.0,1,3,1,0.0,14.0,14,14,5.0,17.91,20,False,False,False,False,0,0
9194,Not Fraud,11,0.0,1,3,1,20.0,10.0,10,10,2.0,2.5,34,False,False,False,False,0,0
9199,Not Fraud,11,0.0,1,4,1,0.0,5.0,5,5,2.0,5.0,19,False,False,False,False,1,0
9200,Not Fraud,5,1.0,1,3,1,9.0,3.0,3,3,3.0,20.0,1,False,False,False,False,0,0
9204,Not Fraud,0,1.0,0,1,1,0.0,4.0,11,12,2.0,30.0,30,False,False,False,False,0,0
9210,Fraud,0,0.0,1,3,1,0.0,1.0,1,2,1.0,60.0,46,False,False,False,False,0,0
9220,Fraud,6,0.0,1,1,1,0.0,5.0,5,5,2.0,43.66,279,False,False,False,False,0,0
9221,Not Fraud,8,0.0,1,4,1,9.0,2.0,3,3,2.0,4.375,32,False,False,False,False,0,0
9229,Not Fraud,8,1.0,1,4,1,20.0,4.0,4,5,3.0,45.0,2,False,False,False,False,1,0
9237,Fraud,12,0.0,0,1,0,0.0,4.0,4,4,1.0,60.0,0,False,False,False,False,0,0
9240,Not Fraud,8,1.0,0,3,1,0.0,14.0,14,14,3.0,0.0,38,False,False,False,False,0,0
9243,Not Fraud,8,0.0,1,1,1,12.0,7.0,7,8,1.0,15.0,1,False,False,False,False,0,0
9253,Not Fraud,8,1.0,1,1,1,0.0,11.0,12,12,1.0,51.26,21,False,False,False,False,0,0
9269,Fraud,0,0.0,1,1,0,0.0,999.0,0,4,2.0,125.0,0,False,False,False,False,0,1
9273,Not Fraud,8,0.0,1,4,1,0.0,8.0,9,9,1.0,12.0,5,False,False,False,False,0,0
9274,Not Fraud,8,0.0,1,3,1,11.0,13.0,13,13,2.0,34.26,4,False,False,False,False,0,0
9276,Not Fraud,5,0.0,1,3,1,0.0,13.0,14,14,3.0,8.65,8,False,False,False,False,0,0
9283,Not Fraud,8,0.0,1,3,1,16.0,7.0,7,7,1.0,25.0,3,False,False,False,False,0,0
9286,Fraud,0,0.0,1,1,1,0.0,11.0,11,11,2.0,182.5,0,False,False,False,False,0,1
9289,Not Fraud,0,0.0,0,3,1,0.0,5.0,5,6,4.0,70.835,110,False,False,False,False,0,0
9303,Fraud,5,0.0,1,4,1,0.0,12.0,12,12,1.0,40.0,0,False,False,False,False,0,1
9305,Fraud,13,0.0,1,4,1,0.0,12.0,12,12,2.0,140.55,0,False,False,False,False,0,0
9311,Not Fraud,0,1.0,1,3,1,0.0,8.0,8,8,6.0,40.0,367,False,False,False,False,1,0
9325,Not Fraud,5,0.0,1,4,1,0.0,10.0,10,11,4.0,15.0,3,False,False,False,False,1,0
9336,Not Fraud,6,1.0,1,1,1,0.0,0.0,0,7,1.0,35.0,1,False,False,False,False,1,0
9339,Not Fraud,8,0.0,1,3,1,15.0,7.0,7,7,1.0,12.0,2,False,False,False,False,0,0
9355,Not Fraud,6,3.0,0,3,0,0.0,3.0,3,3,3.0,10.0,10,False,False,False,False,0,0
9397,Not Fraud,6,0.0,1,1,1,0.0,2.0,2,2,2.0,210.0,4,False,False,False,False,0,0
9409,Fraud,8,0.0,0,1,1,0.0,1.0,1,2,2.0,164.995,0,False,False,False,False,0,0
9412,Not Fraud,8,0.0,1,3,1,36.0,1.0,1,3,5.0,60.0,3,False,False,False,False,0,0
9416,Not Fraud,0,0.0,1,4,0,0.0,0.0,0,1,1.0,475.03,2,False,False,False,False,0,0
9419,Not Fraud,5,0.0,1,3,1,25.0,1.0,1,2,6.0,45.0,3,False,False,False,False,0,0
9421,Not Fraud,0,1.0,1,3,0,23.0,0.0,0,14,1.0,30.0,16,False,False,False,False,0,0
9438,Fraud,13,0.0,1,1,1,0.0,9.0,9,10,1.0,1184.0,0,False,False,False,False,0,1
9441,Not Fraud,6,3.0,0,3,0,0.0,9.0,9,9,3.0,10.0,14,False,False,False,False,0,0
9446,Fraud,0,0.0,0,1,1,0.0,0.0,0,0,1.0,50.0,0,False,False,False,False,0,1
9449,Not Fraud,8,1.0,1,3,1,15.0,14.0,14,14,6.0,27.5,76,False,False,False,False,1,0
9451,Fraud,0,0.0,1,1,0,0.0,2.0,2,4,1.0,55.0,0,False,False,False,False,0,0
9453,Not Fraud,0,0.0,1,3,1,0.0,5.0,5,5,2.0,925.0,1,False,False,False,False,0,0
9455,Not Fraud,8,0.0,1,4,1,0.0,6.0,6,6,3.0,25.0,23,False,False,False,False,0,0
9457,Not Fraud,8,1.0,1,1,1,11.0,13.0,13,13,2.0,140.0,1,False,False,False,False,0,0
9458,Not Fraud,0,0.0,1,4,1,10.0,1.0,1,1,1.0,25.0,1,False,False,False,False,0,0
9462,Not Fraud,0,0.0,1,4,1,0.0,12.0,12,12,1.0,5.0,304,False,False,False,False,0,0
9465,Not Fraud,5,0.0,1,3,1,0.0,2.0,2,2,1.0,50.0,0,False,False,False,False,1,0
9467,Not Fraud,0,1.0,1,4,1,9.0,6.0,6,6,1.0,8.46,2,False,False,False,False,0,0
9469,Not Fraud,0,0.0,1,3,1,0.0,7.0,7,8,2.0,24.0,20,False,False,False,False,1,0
9479,Not Fraud,6,1.0,1,1,1,0.0,3.0,3,3,1.0,10.0,12,False,False,False,False,0,0
9484,Not Fraud,8,0.0,1,1,1,48.0,11.0,13,13,1.0,10.0,9,False,False,False,False,0,0
9485,Not Fraud,8,0.0,1,3,1,23.0,4.0,4,4,1.0,35.0,18,False,False,False,False,0,0
9487,Fraud,0,0.0,1,3,1,0.0,1.0,1,2,1.0,5.0,0,False,False,False,False,0,0
9488,Not Fraud,11,0.0,1,3,1,0.0,7.0,8,9,1.0,4.05,1,False,False,False,False,0,0
9489,Fraud,0,1.0,1,1,0,0.0,5.0,5,8,2.0,975.0,0,False,False,False,False,0,0
9491,Not Fraud,4,0.0,1,3,1,10.0,2.0,2,2,1.0,8.46,5,False,False,False,False,0,0
9493,Not Fraud,0,0.0,1,4,0,0.0,2.0,2,2,1.0,1.7,58,False,False,False,False,0,0
9496,Not Fraud,0,0.0,1,1,1,0.0,2.0,2,3,2.0,27.5,18,False,False,False,False,0,0
9497,Fraud,8,0.0,1,1,1,0.0,10.0,10,10,2.0,255.0,0,False,False,False,False,0,1
9498,Not Fraud,0,0.0,1,3,0,0.0,14.0,14,14,1.0,15.0,14,False,False,False,False,0,0
9527,Fraud,11,0.0,1,1,1,0.0,13.0,14,14,1.0,95.0,8,False,False,False,False,0,0
9535,Not Fraud,0,0.0,1,3,1,11.0,999.0,12,12,1.0,15.0,9,False,False,False,False,0,0
9541,Not Fraud,6,0.0,1,3,0,0.0,7.0,7,7,1.0,8.46,392,False,False,False,False,0,0
9543,Not Fraud,8,0.0,0,4,1,0.0,7.0,7,7,2.0,0.0,11,False,False,False,False,0,0
9552,Not Fraud,0,0.0,0,4,1,0.0,5.0,5,5,1.0,10.0,13,False,False,False,False,0,0
9553,Not Fraud,8,0.0,1,4,1,0.0,5.0,5,5,2.0,7.5,8,False,False,False,False,0,0
9558,Not Fraud,11,0.0,0,4,1,0.0,6.0,6,6,1.0,60.0,4,False,False,False,False,0,0
9559,Not Fraud,8,0.0,1,3,1,12.0,7.0,7,7,1.0,30.0,9,False,False,False,False,0,0
9563,Not Fraud,8,0.0,1,3,1,13.0,12.0,12,12,1.0,8.0,5,False,False,False,False,1,0
9565,Not Fraud,5,0.0,1,1,1,0.0,13.0,13,14,1.0,8.46,2,False,False,False,False,1,0
9571,Fraud,8,0.0,1,1,1,0.0,2.0,2,2,1.0,85.0,0,False,False,False,False,0,0
9582,Fraud,8,0.0,0,1,1,0.0,1.0,1,2,1.0,85.0,0,False,False,False,False,0,0
9598,Not Fraud,8,1.0,1,3,1,9.0,13.0,13,13,3.0,10.0,74,False,False,False,False,0,0
9602,Not Fraud,8,0.0,1,3,1,0.0,7.0,7,7,1.0,10.0,2,False,False,False,False,0,0
9612,Not Fraud,0,0.0,1,4,1,23.0,13.0,14,14,1.0,10.0,16,False,False,False,False,1,0
9614,Not Fraud,6,0.0,1,3,1,0.0,10.0,10,10,2.0,6.095,1,False,False,False,False,1,0
9615,Not Fraud,6,0.0,1,1,1,0.0,11.0,11,11,2.0,40.0,2,False,False,False,False,0,0
9616,Not Fraud,13,1.0,0,1,1,0.0,1.0,1,6,1.0,34.95,1,False,False,False,False,0,0
9635,Not Fraud,8,0.0,1,3,0,0.0,0.0,0,0,2.0,5.0,3,False,False,False,False,1,0
9637,Not Fraud,5,0.0,0,3,1,0.0,7.0,7,7,1.0,567.67,2,False,False,False,False,1,0
9646,Fraud,6,0.0,1,3,0,0.0,1.0,1,1,1.0,650.0,4,False,False,False,False,0,0
9650,Fraud,0,0.0,1,3,0,999.0,1.0,1,1,3.0,800.0,8,False,True,False,False,0,1
9652,Fraud,0,0.0,1,3,0,0.0,1.0,1,1,2.0,900.0,10,False,False,False,False,0,0
9662,Fraud,8,0.0,1,1,1,0.0,6.0,6,6,1.0,219.0,3,False,False,False,False,0,0
9664,Not Fraud,8,1.0,1,3,1,20.0,11.0,11,11,4.0,65.0,8,False,False,False,False,0,0
9665,Not Fraud,11,0.0,1,4,1,0.0,9.0,9,10,2.0,24.86,15,False,False,False,False,0,0
9674,Fraud,5,0.0,0,1,0,0.0,10.0,10,11,1.0,40.0,86,False,False,False,False,0,0
9682,Not Fraud,4,0.0,1,3,1,13.0,6.0,6,7,1.0,25.0,3,False,False,False,False,1,0
9687,Not Fraud,5,0.0,1,3,1,0.0,11.0,14,14,2.0,17.5,8,False,False,False,False,0,0
9691,Not Fraud,5,0.0,1,3,1,15.0,4.0,4,4,1.0,3.73,18,False,False,False,False,1,0
9698,Not Fraud,0,1.0,1,3,1,17.0,0.0,1,1,116.0,50.0,419,False,False,False,False,1,0
9699,Not Fraud,0,0.0,0,1,1,0.0,4.0,4,5,1.0,37.95,1,False,False,False,False,0,0
9702,Not Fraud,8,0.0,1,4,0,0.0,8.0,8,9,1.0,50.0,1,False,False,False,False,0,0
9706,Not Fraud,0,1.0,1,1,1,14.0,1.0,1,1,5.0,46.01,3,False,False,False,False,0,0
9715,Not Fraud,8,0.0,1,3,0,12.0,5.0,5,6,1.0,35.0,2,False,False,False,False,0,0
9731,Not Fraud,11,0.0,1,3,1,7.0,4.0,4,9,2.0,717.55,26,False,False,False,False,1,0
9739,Not Fraud,8,0.0,1,1,1,0.0,12.0,12,13,6.0,33.5,2,False,False,False,False,0,0
9742,Not Fraud,8,0.0,1,1,1,0.0,8.0,8,8,1.0,12.0,9,False,False,False,False,0,0
9752,Not Fraud,5,0.0,1,4,1,0.0,13.0,13,14,2.0,7.5,2,False,False,False,False,0,0
9754,Fraud,11,0.0,1,1,1,0.0,5.0,5,6,1.0,92.0,0,False,False,False,False,0,0
9767,Not Fraud,0,1.0,1,3,1,14.0,10.0,10,10,2.0,11.3,7,False,False,False,False,0,0
9774,Fraud,11,0.0,1,1,0,0.0,7.0,7,8,3.0,285.0,0,False,False,False,False,0,0
9775,Fraud,0,0.0,1,1,1,0.0,3.0,3,4,2.0,141.5,0,False,False,False,False,0,1
9780,Fraud,0,0.0,0,1,1,0.0,1.0,1,0,1.0,99.0,0,False,False,False,False,0,0
9785,Fraud,4,0.0,0,3,1,0.0,0.0,0,0,1.0,0.75,0,False,False,False,False,0,0
9789,Not Fraud,5,0.0,1,3,1,0.0,3.0,3,3,3.0,100.0,49,False,False,False,False,0,0
9801,Not Fraud,8,0.0,0,3,1,37.0,4.0,4,5,1.0,46.51,10,False,False,False,False,0,0
9805,Fraud,0,0.0,1,1,1,0.0,5.0,5,6,2.0,240.0,0,False,False,False,False,0,1
9823,Fraud,11,0.0,1,1,1,0.0,0.0,0,1,2.0,299.5,0,False,False,False,False,0,1
9830,Not Fraud,0,0.0,1,1,1,9.0,13.0,13,13,2.0,25.0,4,False,False,False,False,0,0
9840,Not Fraud,0,0.0,1,3,0,0.0,0.0,0,1,1.0,1180.28,1,False,False,False,False,0,0
9844,Not Fraud,0,0.0,1,1,1,14.0,9.0,9,10,1.0,30.0,6,False,False,False,False,0,0
9850,Not Fraud,5,0.0,1,4,1,0.0,13.0,14,14,4.0,164.385,2,False,False,False,False,0,0
9854,Not Fraud,6,0.0,1,4,1,14.0,13.0,13,13,1.0,10.0,62,False,False,False,False,0,0
9855,Not Fraud,8,1.0,0,1,1,19.0,2.0,2,3,1.0,7.51,45,False,False,False,False,1,0
9862,Not Fraud,8,0.0,1,3,1,0.0,9.0,9,9,1.0,8.46,2,False,False,False,False,0,0
9864,Fraud,0,0.0,0,1,1,0.0,4.0,4,5,2.0,100.0,0,False,False,False,False,0,1
9869,Not Fraud,11,1.0,1,3,1,0.0,10.0,10,10,3.0,3.0,1,False,False,False,False,1,0
9888,Not Fraud,4,0.0,1,3,1,7.0,9.0,9,9,1.0,30.0,6,False,False,False,False,0,0
9900,Fraud,0,0.0,1,1,0,0.0,1.0,1,2,1.0,79.0,0,False,False,False,False,0,0
9905,Not Fraud,0,0.0,1,3,1,0.0,8.0,8,9,1.0,65.0,2,False,False,False,False,0,0
9906,Not Fraud,5,0.0,1,3,1,0.0,0.0,0,1,6.0,35.0,23,False,False,False,False,0,0
9913,Not Fraud,6,0.0,1,1,0,0.0,9.0,9,9,3.0,69.88,1,False,False,False,False,0,0
9920,Not Fraud,0,0.0,1,3,1,0.0,9.0,9,9,3.0,10.0,57,False,False,False,False,0,0
9921,Fraud,5,0.0,1,1,1,0.0,0.0,0,3,5.0,100.0,0,False,False,False,False,0,0
9923,Not Fraud,11,1.0,1,3,1,16.0,13.0,13,13,4.0,7.5,51,False,False,False,False,0,0
9927,Not Fraud,8,0.0,1,4,0,0.0,11.0,11,11,3.0,0.0,39,False,False,False,False,0,0
9932,Not Fraud,0,0.0,1,3,0,0.0,5.0,10,11,2.0,112.5,9,False,False,False,False,0,0
9938,Fraud,0,1.0,1,1,1,0.0,5.0,5,6,2.0,37.5,0,False,False,False,False,0,0
9939,Not Fraud,0,0.0,1,1,1,0.0,13.0,13,13,1.0,65.0,2,False,False,False,False,0,0
9940,Fraud,0,0.0,0,1,0,0.0,1.0,1,1,1.0,10.0,0,False,False,False,False,0,0
9941,Not Fraud,0,0.0,1,3,1,8.0,9.0,9,9,1.0,340.0,1,False,False,False,False,0,0
9944,Fraud,0,0.0,1,1,1,0.0,3.0,3,4,1.0,20.0,0,False,False,False,False,0,1
9947,Fraud,0,0.0,0,1,0,0.0,4.0,4,4,1.0,49.99,0,False,False,False,False,0,0
9951,Not Fraud,5,0.0,1,3,1,0.0,11.0,11,11,1.0,18.02,2,False,False,False,False,0,0
9952,Not Fraud,0,0.0,1,3,1,0.0,9.0,9,10,1.0,10.0,6,False,False,False,False,0,0
9955,Fraud,0,0.0,1,3,1,0.0,1.0,3,12,1.0,15.0,0,False,False,False,False,0,1
9961,Not Fraud,4,0.0,0,4,1,0.0,9.0,13,13,1.0,45.0,22,False,False,False,False,1,0
9966,Not Fraud,0,1.0,1,3,1,29.0,10.0,10,10,2.0,8.65,15,False,False,False,False,0,0
9968,Not Fraud,6,0.0,1,4,1,21.0,13.0,13,13,2.0,12.5,14,False,False,False,False,0,0
9970,Not Fraud,5,1.0,1,3,0,10.0,3.0,3,3,1.0,29.0,100,False,False,False,False,0,0
9974,Fraud,4,0.0,0,1,0,0.0,1.0,1,1,2.0,325.0,0,False,False,False,False,0,0
9985,Fraud,0,0.0,1,3,1,0.0,0.0,0,2,1.0,40.0,0,False,False,False,False,0,1
9986,Fraud,0,1.0,1,1,1,19.0,0.0,0,1,2.0,270.0,0,False,False,False,False,0,0
9987,Fraud,0,0.0,1,3,1,0.0,0.0,0,3,1.0,40.0,0,False,False,False,False,0,1
9988,Fraud,11,0.0,1,3,1,0.0,4.0,4,4,1.0,10.0,0,False,False,False,False,0,1
9991,Fraud,5,0.0,1,4,1,0.0,2.0,2,3,1.0,95.0,0,False,False,False,False,0,0
