,channels,delivery_method,show_map,user_type,has_logo,org_facebook,sale_duration,sale_duration2,num_ticket_type,median_ticket_cost,total_tickets_sold,nan_delivery_method,nan_org_facebook,nan_num_ticket_type,nan_median_ticket_cost,payout_type_CHECK,payout_type_MISSING
9131,0,1.0,0,4,0,28.0,3.0,3,8.0,33.5,26,False,False,False,False,0,0
9132,11,0.0,1,1,1,0.0,22.0,22,1.0,22.63,8,False,False,False,False,0,0
9133,5,1.0,1,3,1,0.0,45.0,45,2.0,40.0,211,False,False,False,False,0,0
9134,0,0.0,0,1,1,0.0,0.0,0,1.0,0.0,0,False,False,False,False,0,0
9135,5,0.0,1,3,1,0.0,50.0,50,1.0,35.61,8,False,False,False,False,0,0
9136,5,0.0,1,3,1,0.0,59.0,64,1.0,45.41,6,False,False,False,False,0,0
9137,6,0.0,1,4,1,0.0,9.0,11,9.0,35.0,81,False,False,False,False,0,0
9138,8,0.0,1,3,1,15.0,24.0,24,1.0,60.43,7,False,False,False,False,0,0
9139,11,0.0,1,3,1,27.0,40.0,40,1.0,10.0,25,False,False,False,False,0,0
9140,8,0.0,1,1,1,9.0,0.0,0,4.0,15.8,19,False,False,False,False,0,0
9141,11,1.0,1,1,1,0.0,86.0,86,2.0,100.0,63,False,False,False,False,0,0
9142,11,1.0,1,4,1,16.0,6.0,6,3.0,0.0,56,False,False,False,False,1,0
9143,5,0.0,0,3,1,0.0,24.0,24,1.0,140.76,32,False,False,False,False,0,0
9144,8,0.0,1,3,0,48.0,72.0,74,5.0,6.0,89,False,False,False,False,0,0
9145,0,1.0,1,5,1,0.0,82.0,85,1.0,93.51,108,False,False,False,False,0,0
9146,5,0.0,0,4,1,0.0,112.0,114,1.0,13.18,6,False,False,False,False,0,0
9147,8,0.0,1,3,0,0.0,13.0,13,1.0,32.31,4,False,False,False,False,1,0
9148,6,1.0,1,1,1,0.0,2.0,2,1.0,55.0,392,False,False,False,False,0,0
9149,8,1.0,1,1,1,0.0,37.0,37,1.0,475.05,3,False,False,False,False,0,0
9150,4,1.0,1,3,1,15.0,16.0,16,1.0,75.0,20,False,False,False,False,1,0
9151,5,0.0,1,1,0,0.0,27.0,27,4.0,3.385,2,False,False,False,False,0,0
9152,6,0.0,0,3,1,0.0,31.0,31,1.0,35.0,58,False,False,False,False,0,0
9153,6,0.0,1,4,1,0.0,72.0,72,1.0,35.0,1,False,False,False,False,1,0
9154,0,1.0,1,3,0,9.0,15.0,15,1.0,15.0,97,False,False,False,False,1,0
9155,8,0.0,1,1,1,0.0,223.0,223,1.0,5.0,38,False,False,False,False,0,0
9156,0,1.0,1,3,1,0.0,39.0,46,1.0,13.18,91,False,False,False,False,1,0
9157,4,1.0,1,3,1,0.0,3.0,5,4.0,25.0,60,False,False,False,False,1,0
9158,6,0.0,1,3,1,13.0,24.0,24,2.0,5.0,38,False,False,False,False,1,0
9159,8,0.0,1,4,1,0.0,33.0,33,1.0,0.0,15,False,False,False,False,0,0
9160,5,0.0,1,3,1,9.0,65.0,66,2.0,9.4,48,False,False,False,False,1,0
9161,8,1.0,1,3,1,0.0,37.0,37,3.0,8.46,17,False,False,False,False,1,0
9162,11,0.0,1,3,1,0.0,33.0,33,11.0,25.0,11,False,False,False,False,0,0
9164,0,0.0,1,1,1,0.0,3.0,4,2.0,192.5,10,False,False,False,False,0,1
9165,8,1.0,1,3,1,0.0,106.0,134,1.0,36.81,77,False,False,False,False,0,0
9166,11,0.0,0,3,1,17.0,42.0,55,4.0,27.5,50,False,False,False,False,0,0
9167,12,0.0,1,1,0,0.0,22.0,22,1.0,10.0,2,False,False,False,False,0,0
9168,6,0.0,1,1,1,0.0,3.0,3,1.0,18.85,2,False,False,False,False,1,0
9169,12,1.0,1,3,1,21.0,122.0,122,1.0,10.35,24,False,False,False,False,1,0
9170,4,1.0,1,3,1,14.0,29.0,29,1.0,100.0,46,False,False,False,False,0,0
9171,5,0.0,1,3,1,0.0,14.0,14,2.0,182.5,10,False,False,False,False,0,0
9172,5,0.0,1,3,1,0.0,6.0,6,2.0,12.5,7,False,False,False,False,0,0
9173,8,0.0,0,1,1,0.0,12.0,12,3.0,75.0,4,False,False,False,False,0,0
9174,8,1.0,1,3,1,40.0,61.0,67,4.0,11.315,8,False,False,False,False,0,0
9175,5,0.0,1,4,1,0.0,10.0,10,1.0,49.0,19,False,False,False,False,1,0
9176,6,0.0,0,3,1,0.0,0.0,0,1.0,140.76,1,False,False,False,False,0,0
9177,13,1.0,1,3,0,8.0,29.0,29,1.0,17.91,4,False,False,False,False,0,0
9178,5,1.0,1,3,0,0.0,24.0,24,1.0,93.01,27,False,False,False,False,0,0
9179,8,1.0,1,4,1,10.0,103.0,179,12.0,46.26,108,False,False,False,False,1,0
9180,8,0.0,1,4,1,12.0,15.0,15,1.0,25.0,1,False,False,False,False,0,0
9181,6,0.0,1,3,1,0.0,14.0,14,5.0,17.91,20,False,False,False,False,0,0
9182,6,3.0,0,3,0,0.0,41.0,41,3.0,10.0,16,False,False,False,False,0,0
9183,6,0.0,1,1,1,0.0,51.0,51,6.0,75.0,99,False,False,False,False,1,0
9184,6,0.0,1,4,1,0.0,42.0,50,2.0,3.26,57,False,False,False,False,1,0
9185,11,0.0,1,1,1,0.0,22.0,22,2.0,12.5,51,False,False,False,False,0,0
9186,11,1.0,1,3,1,20.0,211.0,212,1.0,65.0,33,False,False,False,False,1,0
9187,6,1.0,1,3,1,14.0,19.0,21,2.0,10.5,4,False,False,False,False,0,0
9188,6,0.0,1,3,0,14.0,36.0,43,3.0,5.0,42,False,False,False,False,0,0
9189,12,0.0,1,4,1,14.0,17.0,17,2.0,6.0,71,False,False,False,False,0,0
9190,6,1.0,1,3,1,0.0,83.0,83,1.0,92.9,121,False,False,False,False,0,0
9191,8,1.0,1,3,0,0.0,0.0,0,3.0,46.35,90,False,False,False,False,0,0
9192,5,0.0,1,4,1,0.0,29.0,29,1.0,45.0,2,False,False,False,False,0,0
9193,8,1.0,0,3,1,45.0,157.0,162,2.0,17.91,1,False,False,False,False,1,0
9194,11,0.0,1,3,1,20.0,10.0,10,2.0,2.5,34,False,False,False,False,0,0
9195,8,0.0,1,3,1,0.0,106.0,106,4.0,147.845,2,False,False,False,False,1,0
9196,6,0.0,1,4,1,0.0,19.0,23,2.0,42.5,15,False,False,False,False,0,0
9197,6,0.0,1,1,1,0.0,51.0,51,1.0,22.63,0,False,False,False,False,0,0
9198,0,1.0,1,3,1,14.0,48.0,48,1.0,50.0,31,False,False,False,False,0,0
9199,11,0.0,1,4,1,0.0,5.0,5,2.0,5.0,19,False,False,False,False,1,0
9200,5,1.0,1,3,1,9.0,3.0,3,3.0,20.0,1,False,False,False,False,0,0
9201,11,0.0,1,103,1,0.0,106.0,109,2.0,55.0,16,False,False,False,False,0,0
9202,4,0.0,1,3,1,47.0,72.0,72,1.0,188.01,274,False,False,False,False,0,0
9203,8,1.0,1,1,0,0.0,71.0,71,3.0,99.99,3,False,False,False,False,0,0
9204,0,1.0,0,1,1,0.0,4.0,11,2.0,30.0,30,False,False,False,False,0,0
9205,8,1.0,1,3,1,0.0,16.0,16,2.0,22.85,24,False,False,False,False,0,0
9206,5,0.0,1,4,1,0.0,26.0,26,1.0,49.0,14,False,False,False,False,0,0
9207,5,0.0,1,3,1,0.0,34.0,34,1.0,26.0,12,False,False,False,False,0,0
9208,11,1.0,1,3,1,15.0,227.0,231,4.0,536.5,19,False,False,False,False,0,0
9209,5,1.0,1,3,1,12.0,36.0,36,6.0,7.5,12324,False,False,False,False,0,0
9210,0,0.0,1,3,1,0.0,1.0,1,1.0,60.0,46,False,False,False,False,0,0
9211,6,0.0,1,3,0,13.0,34.0,36,2.0,65.0,7,False,False,False,False,0,0
9212,8,0.0,1,4,1,45.0,34.0,34,2.0,55.5,7,False,False,False,False,0,0
9213,11,1.0,1,3,1,0.0,71.0,71,4.0,163.85,216,False,False,False,False,0,0
9214,12,0.0,0,1,1,0.0,18.0,23,1.0,40.0,5,False,False,False,False,0,0
9215,11,0.0,1,3,1,24.0,52.0,76,1.0,10.0,5,False,False,False,False,0,0
9216,8,0.0,1,1,0,0.0,72.0,72,2.0,25.0,0,False,False,False,False,0,0
9217,0,0.0,1,4,1,13.0,101.0,107,1.0,140.35,1,False,False,False,False,0,0
9218,0,0.0,1,3,1,0.0,40.0,40,1.0,10.0,1,False,False,False,False,0,0
9219,11,0.0,1,1,1,0.0,20.0,20,2.0,281.01,5,False,False,False,False,0,0
9220,6,0.0,1,1,1,0.0,5.0,5,2.0,43.66,279,False,False,False,False,0,0
9221,8,0.0,1,4,1,9.0,2.0,3,2.0,4.375,32,False,False,False,False,0,0
9222,8,0.0,1,3,1,0.0,20.0,20,5.0,10.0,71,False,False,False,False,0,0
9223,6,0.0,1,1,1,0.0,312.0,312,4.0,17.45,5,False,False,False,False,1,0
9224,8,0.0,1,4,1,0.0,25.0,25,1.0,13.18,9,False,False,False,False,1,0
9225,6,0.0,0,1,1,18.0,126.0,131,6.0,91.065,0,False,False,False,False,0,0
9226,0,1.0,1,3,1,0.0,232.0,232,1.0,56.01,18,False,False,False,False,1,0
9227,11,1.0,1,3,1,6.0,56.0,57,1.0,41.65,109,False,False,False,False,0,0
9228,6,0.0,1,1,1,0.0,45.0,45,1.0,5.0,42,False,False,False,False,0,0
9229,8,1.0,1,4,1,20.0,4.0,4,3.0,45.0,2,False,False,False,False,1,0
9230,0,1.0,1,3,1,0.0,45.0,45,1.0,36.35,12,False,False,False,False,0,0
9231,13,0.0,1,1,1,18.0,32.0,32,2.0,10.0,12,False,False,False,False,0,0
9232,6,1.0,0,3,1,0.0,88.0,88,4.0,333.3,102,False,False,False,False,0,0
9233,6,0.0,1,1,1,0.0,19.0,19,5.0,36.8,4,False,False,False,False,0,0
9234,6,1.0,1,4,1,0.0,44.0,44,4.0,2.025,67,False,False,False,False,0,0
9235,0,1.0,1,4,0,0.0,41.0,51,1.0,234.75,3,False,False,False,False,0,0
9236,8,0.0,1,3,1,0.0,21.0,21,1.0,8.8,13,False,False,False,False,0,0
9237,12,0.0,0,1,0,0.0,4.0,4,1.0,60.0,0,False,False,False,False,0,0
9238,10,1.0,1,3,1,14.0,65.0,65,2.0,9.0,31,False,False,False,False,0,0
9239,4,0.0,1,4,0,0.0,44.0,54,2.0,100.0,95,False,False,False,False,1,0
9240,8,1.0,0,3,1,0.0,14.0,14,3.0,0.0,38,False,False,False,False,0,0
9241,11,0.0,1,1,1,0.0,49.0,49,4.0,13.11,25,False,False,False,False,0,0
9242,11,0.0,1,1,1,0.0,49.0,49,4.0,13.11,24,False,False,False,False,0,0
9243,8,0.0,1,1,1,12.0,7.0,7,1.0,15.0,1,False,False,False,False,0,0
9244,6,0.0,1,1,1,0.0,48.0,48,1.0,20.0,6,False,False,False,False,0,0
9245,11,1.0,1,3,1,9.0,77.0,77,2.0,50.0,8,False,False,False,False,0,0
9246,8,1.0,1,3,1,0.0,15.0,15,3.0,7.9,55,False,False,False,False,0,0
9247,0,0.0,1,1,1,23.0,29.0,29,3.0,36.81,31,False,False,False,False,0,0
9248,6,1.0,1,3,1,9.0,22.0,22,2.0,4.23,53,False,False,False,False,1,0
9249,5,0.0,1,3,1,14.0,14.0,15,1.0,4.0,3,False,False,False,False,0,0
9250,5,0.0,1,3,1,19.0,20.0,20,3.0,5.0,196,False,False,False,False,0,0
9251,11,1.0,1,3,0,12.0,14.0,21,1.0,100.0,15,False,False,False,False,0,0
9252,6,0.0,1,3,1,13.0,30.0,30,1.0,46.35,32,False,False,False,False,0,0
9253,8,1.0,1,1,1,0.0,11.0,12,1.0,51.26,21,False,False,False,False,0,0
9254,8,1.0,1,3,1,0.0,21.0,21,1.0,10.63,10,False,False,False,False,0,0
9255,8,0.0,0,4,1,11.0,70.0,70,4.0,22.85,261,False,False,False,False,0,0
9256,8,1.0,1,3,1,55.0,64.0,64,2.0,65.15,21,False,False,False,False,0,0
9257,4,0.0,1,3,0,0.0,31.0,39,2.0,1332.525,6,False,False,False,False,1,0
9258,13,0.0,1,4,1,10.0,22.0,22,3.0,10.29,22,False,False,False,False,0,0
9259,11,1.0,1,3,1,48.0,67.0,67,2.0,30.055,106,False,False,False,False,0,0
9260,5,0.0,1,4,1,18.0,25.0,25,1.0,10.0,1,False,False,False,False,0,0
9261,0,1.0,1,1,0,26.0,58.0,65,5.0,50.0,5,False,False,False,False,0,0
9263,5,0.0,1,4,1,11.0,16.0,16,1.0,35.0,23,False,False,False,False,1,0
9264,5,0.0,1,1,1,0.0,17.0,17,3.0,25.0,0,False,False,False,False,1,0
9265,6,0.0,1,3,1,0.0,55.0,55,2.0,85.0,5,False,False,False,False,0,0
9266,8,1.0,1,4,1,8.0,21.0,21,2.0,475.05,7,False,False,False,False,1,0
9267,5,0.0,1,1,1,0.0,17.0,17,1.0,27.36,1,False,False,False,False,0,0
9268,0,0.0,1,4,1,65.0,40.0,40,1.0,35.0,3,False,False,False,False,0,0
9269,0,0.0,1,1,0,0.0,999.0,0,2.0,125.0,0,False,False,False,False,0,1
9270,0,0.0,1,1,1,999.0,999.0,41,999.0,999.0,0,False,True,True,True,0,1
9271,8,1.0,1,3,1,11.0,104.0,104,2.0,39.405,5,False,False,False,False,0,0
9272,11,0.0,1,1,1,0.0,44.0,44,2.0,15.0,50,False,False,False,False,0,0
9273,8,0.0,1,4,1,0.0,8.0,9,1.0,12.0,5,False,False,False,False,0,0
9274,8,0.0,1,3,1,11.0,13.0,13,2.0,34.26,4,False,False,False,False,0,0
9275,11,0.0,1,3,0,12.0,44.0,44,2.0,123.5,3,False,False,False,False,0,0
9276,5,0.0,1,3,1,0.0,13.0,14,3.0,8.65,8,False,False,False,False,0,0
9277,8,1.0,1,1,1,15.0,164.0,164,2.0,1412.97,6,False,False,False,False,0,0
9278,0,0.0,0,4,1,0.0,41.0,41,3.0,0.0,47,False,False,False,False,0,0
9279,5,0.0,1,3,1,0.0,19.0,19,1.0,27.36,17,False,False,False,False,0,0
9280,12,0.0,1,3,1,15.0,92.0,92,5.0,47.5,233,False,False,False,False,0,0
9281,5,0.0,1,3,1,18.0,69.0,69,4.0,12.275,65,False,False,False,False,0,0
9282,8,1.0,1,4,1,16.0,141.0,141,5.0,159.15,6,False,False,False,False,0,0
9283,8,0.0,1,3,1,16.0,7.0,7,1.0,25.0,3,False,False,False,False,0,0
9284,0,0.0,1,3,1,0.0,21.0,28,2.0,5.0,141,False,False,False,False,0,0
9285,11,1.0,1,1,1,0.0,82.0,82,3.0,0.0,58,False,False,False,False,1,0
9286,0,0.0,1,1,1,0.0,11.0,11,2.0,182.5,0,False,False,False,False,0,1
9287,4,1.0,1,1,1,56.0,299.0,299,13.0,149.26,149,False,False,False,False,0,0
9288,0,1.0,1,4,1,10.0,41.0,41,2.0,60.435,9,False,False,False,False,0,0
9289,0,0.0,0,3,1,0.0,5.0,5,4.0,70.835,110,False,False,False,False,0,0
9290,8,0.0,1,3,1,0.0,62.0,62,1.0,858.2,4,False,False,False,False,0,0
9292,0,1.0,1,3,1,7.0,122.0,122,7.0,45.0,16,False,False,False,False,0,0
9293,12,0.0,1,3,1,18.0,71.0,71,1.0,5.0,7,False,False,False,False,0,0
9295,0,1.0,1,3,0,0.0,48.0,48,1.0,10.0,5,False,False,False,False,0,0
9296,0,0.0,0,4,1,0.0,20.0,20,1.0,13.18,18,False,False,False,False,0,0
9297,8,0.0,1,1,1,0.0,144.0,166,6.0,72.5,6,False,False,False,False,0,0
9298,5,1.0,1,3,1,0.0,42.0,42,2.0,21.91,31,False,False,False,False,0,0
9299,5,1.0,1,3,0,8.0,57.0,58,3.0,22.63,183,False,False,False,False,0,0
9300,11,1.0,1,1,1,13.0,70.0,75,2.0,75.0,9,False,False,False,False,0,0
9301,11,1.0,1,3,1,14.0,32.0,32,1.0,52.83,14,False,False,False,False,0,0
9302,8,1.0,1,1,1,0.0,140.0,140,5.0,50.0,2,False,False,False,False,1,0
9303,5,0.0,1,4,1,0.0,12.0,12,1.0,40.0,0,False,False,False,False,0,1
9304,8,1.0,1,1,1,18.0,30.0,30,2.0,23.5,5,False,False,False,False,0,0
9305,13,0.0,1,4,1,0.0,12.0,12,2.0,140.55,0,False,False,False,False,0,0
9306,4,0.0,0,1,1,0.0,2.0,2,1.0,10.0,30,False,False,False,False,0,0
9307,5,1.0,1,3,1,0.0,46.0,46,5.0,377.08,119,False,False,False,False,1,0
9308,5,0.0,1,3,1,0.0,16.0,16,3.0,20.0,32,False,False,False,False,1,0
9309,8,1.0,1,3,1,0.0,32.0,32,6.0,8.86,76,False,False,False,False,0,0
9310,6,1.0,1,3,1,0.0,44.0,64,40.0,45.0,54,False,False,False,False,1,0
9311,0,1.0,1,3,1,0.0,8.0,8,6.0,40.0,367,False,False,False,False,1,0
9312,5,0.0,1,1,1,10.0,111.0,111,4.0,32.5,23,False,False,False,False,0,0
9313,11,0.0,1,3,1,0.0,104.0,104,4.0,10.63,238,False,False,False,False,0,0
9314,11,0.0,1,3,1,19.0,30.0,62,1.0,8.75,3,False,False,False,False,0,0
9315,8,1.0,1,3,1,28.0,119.0,120,2.0,48.62,24,False,False,False,False,1,0
9316,0,0.0,1,4,1,13.0,17.0,17,1.0,80.0,19,False,False,False,False,0,0
9317,5,1.0,1,3,1,17.0,27.0,29,1.0,90.19,7,False,False,False,False,0,0
9318,4,1.0,1,3,1,19.0,43.0,43,12.0,0.0,218,False,False,False,False,0,0
9319,5,1.0,1,3,1,16.0,171.0,174,5.0,1151.5,15,False,False,False,False,0,0
9320,8,1.0,1,3,1,15.0,31.0,31,1.0,187.01,4,False,False,False,False,0,0
9321,11,1.0,1,3,1,0.0,28.0,33,2.0,125.0,181,False,False,False,False,0,0
9322,4,0.0,1,3,1,24.0,30.0,30,1.0,36.81,4,False,False,False,False,0,0
9323,8,1.0,1,3,1,0.0,37.0,37,1.0,55.75,2,False,False,False,False,0,0
9324,9,1.0,1,4,1,12.0,254.0,277,5.0,55.0,182,False,False,False,False,0,0
9325,5,0.0,1,4,1,0.0,10.0,10,4.0,15.0,3,False,False,False,False,1,0
9326,0,0.0,1,4,1,14.0,34.0,34,2.0,17.5,11,False,False,False,False,1,0
9327,8,0.0,0,1,1,0.0,24.0,26,4.0,25.0,55,False,False,False,False,1,0
9328,6,0.0,1,1,1,0.0,158.0,158,5.0,10.0,11,False,False,False,False,0,0
9329,0,1.0,1,3,1,0.0,16.0,16,1.0,17.91,32,False,False,False,False,0,0
9330,8,0.0,1,4,1,0.0,23.0,23,12.0,3000.0,77,False,False,False,False,0,0
9331,0,1.0,0,1,1,0.0,20.0,20,2.0,990.0,24,False,False,False,False,0,0
9332,11,1.0,1,3,0,27.0,245.0,245,5.0,235.26,15,False,False,False,False,0,0
9333,5,1.0,1,1,1,16.0,32.0,38,2.0,207.18,4,False,False,False,False,0,0
9334,10,0.0,1,3,0,8.0,30.0,30,1.0,10.0,40,False,False,False,False,0,0
9336,6,1.0,1,1,1,0.0,0.0,0,1.0,35.0,1,False,False,False,False,1,0
9337,12,1.0,1,3,1,15.0,15.0,15,1.0,5.0,117,False,False,False,False,1,0
9338,0,1.0,1,3,1,16.0,12.0,16,4.0,12.5,19,False,False,False,False,0,0
9339,8,0.0,1,3,1,15.0,7.0,7,1.0,12.0,2,False,False,False,False,0,0
9340,8,1.0,1,3,1,21.0,46.0,47,1.0,20.3,8,False,False,False,False,0,0
9342,6,0.0,1,3,1,10.0,58.0,58,1.0,15.33,5,False,False,False,False,0,0
9343,4,1.0,1,3,1,29.0,21.0,21,1.0,8.46,8,False,False,False,False,0,0
9344,8,1.0,1,3,1,10.0,68.0,68,2.0,2410.2,18,False,False,False,False,0,0
9345,5,0.0,1,1,1,21.0,65.0,66,1.0,276.31,1,False,False,False,False,0,0
9346,0,0.0,0,3,1,0.0,31.0,31,2.0,8.75,35,False,False,False,False,0,0
9347,8,1.0,1,3,1,12.0,18.0,18,1.0,173.83,11,False,False,False,False,0,0
9348,8,1.0,1,4,1,0.0,29.0,29,1.0,23.0,27,False,False,False,False,0,0
9349,8,1.0,1,3,1,14.0,59.0,59,2.0,6.095,18,False,False,False,False,1,0
9350,8,1.0,1,4,1,0.0,32.0,32,1.0,23.0,24,False,False,False,False,0,0
9351,6,1.0,0,4,1,16.0,89.0,89,1.0,36.81,35,False,False,False,False,0,0
9352,6,1.0,0,4,1,16.0,82.0,82,1.0,32.08,40,False,False,False,False,0,0
9353,0,1.0,0,1,1,8.0,39.0,39,1.0,430.0,4,False,False,False,False,0,0
9354,5,1.0,1,3,1,32.0,79.0,79,5.0,3000.0,4,False,False,False,False,0,0
9355,6,3.0,0,3,0,0.0,3.0,3,3.0,10.0,10,False,False,False,False,0,0
9357,8,0.0,1,3,1,0.0,48.0,48,1.0,40.0,2,False,False,False,False,0,0
9358,11,0.0,1,4,1,0.0,50.0,50,2.0,2.5,90,False,False,False,False,0,0
9360,6,1.0,1,1,1,11.0,86.0,87,4.0,17.75,49,False,False,False,False,0,0
9361,13,0.0,1,3,1,0.0,45.0,45,1.0,35.08,22,False,False,False,False,0,0
9362,10,1.0,1,1,1,0.0,191.0,191,1.0,27.36,1,False,False,False,False,1,0
9363,5,1.0,1,3,1,0.0,32.0,32,6.0,4.895,15,False,False,False,False,0,0
9364,5,1.0,1,3,1,12.0,33.0,36,4.0,31.61,21,False,False,False,False,1,0
9365,11,0.0,1,4,1,0.0,32.0,32,8.0,18.955,38,False,False,False,False,0,0
9366,8,0.0,1,4,1,0.0,29.0,29,7.0,35.0,44,False,False,False,False,1,0
9367,8,1.0,1,1,1,13.0,45.0,45,2.0,104.0,18,False,False,False,False,0,0
9368,5,0.0,1,1,1,0.0,163.0,163,3.0,50.0,4,False,False,False,False,0,0
9369,11,0.0,1,4,1,0.0,39.0,39,2.0,50.0,2,False,False,False,False,1,0
9370,8,0.0,1,3,1,6.0,52.0,52,1.0,49.0,15,False,False,False,False,0,0
9371,4,0.0,1,3,1,0.0,70.0,70,1.0,22.85,1,False,False,False,False,0,0
9372,8,1.0,1,4,1,7.0,25.0,25,2.0,3.905,40,False,False,False,False,0,0
9373,11,0.0,1,3,1,0.0,36.0,47,2.0,1035.405,115,False,False,False,False,1,0
9374,6,1.0,1,4,1,0.0,10.0,10,9.0,93.51,202,False,False,False,False,1,0
9375,0,1.0,0,3,1,0.0,31.0,31,2.0,44.155,15,False,False,False,False,0,0
9376,0,0.0,1,3,0,0.0,30.0,30,1.0,55.0,9,False,False,False,False,1,0
9377,6,0.0,1,4,1,12.0,50.0,50,1.0,5.0,2,False,False,False,False,1,0
9378,0,0.0,1,3,1,20.0,431.0,431,2.0,10.0,1,False,False,False,False,0,0
9379,8,0.0,1,3,1,0.0,27.0,27,4.0,12.04,66,False,False,False,False,0,0
9380,11,1.0,1,4,1,0.0,176.0,176,9.0,1735.14,3,False,False,False,False,0,0
9381,5,0.0,1,3,1,0.0,157.0,157,2.0,9.0,4,False,False,False,False,0,0
9382,0,0.0,1,3,1,17.0,42.0,88,6.0,13.185,2,False,False,False,False,0,0
9383,0,0.0,1,3,1,14.0,10.0,16,1.0,8.54,2,False,False,False,False,0,0
9384,8,0.0,1,1,1,0.0,141.0,141,1.0,10.0,2,False,False,False,False,1,0
9386,8,1.0,1,3,0,12.0,38.0,38,5.0,55.0,18,False,False,False,False,0,0
9387,11,0.0,1,1,1,16.0,25.0,25,1.0,25.0,16,False,False,False,False,0,0
9388,0,1.0,0,4,1,9.0,0.0,0,7.0,60.71,1,False,False,False,False,0,0
9389,0,0.0,1,3,1,0.0,40.0,40,4.0,17.91,46,False,False,False,False,1,0
9390,11,1.0,1,4,1,0.0,106.0,109,3.0,200.0,48,False,False,False,False,1,0
9391,8,1.0,1,3,1,9.0,51.0,54,10.0,7.0,73,False,False,False,False,1,0
9392,6,0.0,1,1,1,0.0,63.0,63,2.0,150.0,7,False,False,False,False,0,0
9393,6,0.0,0,1,1,39.0,40.0,66,9.0,10.0,17,False,False,False,False,0,0
9394,0,0.0,1,1,1,15.0,48.0,48,1.0,20.0,4,False,False,False,False,1,0
9395,0,0.0,1,3,1,11.0,21.0,21,1.0,50.0,23,False,False,False,False,0,0
9396,8,0.0,1,3,1,16.0,30.0,30,1.0,18.0,9,False,False,False,False,1,0
9397,6,0.0,1,1,1,0.0,2.0,2,2.0,210.0,4,False,False,False,False,0,0
9398,6,0.0,1,4,1,18.0,64.0,67,2.0,88.78,17,False,False,False,False,0,0
9399,6,0.0,1,3,1,24.0,30.0,30,4.0,29.99,6,False,False,False,False,0,0
9400,8,1.0,1,3,0,12.0,34.0,34,1.0,35.0,22,False,False,False,False,0,0
9403,11,1.0,1,3,1,14.0,24.0,27,1.0,36.81,25,False,False,False,False,1,0
9404,0,1.0,1,3,1,12.0,36.0,36,1.0,32.08,5,False,False,False,False,0,0
9405,4,1.0,0,3,0,0.0,25.0,25,3.0,7.0,17,False,False,False,False,1,0
9406,8,0.0,1,3,1,13.0,23.0,23,5.0,75.0,4,False,False,False,False,0,0
9407,11,1.0,1,3,1,0.0,114.0,147,8.0,5.0,188,False,False,False,False,0,0
9408,8,0.0,0,4,1,19.0,14.0,14,2.0,8.75,22,False,False,False,False,0,0
9409,8,0.0,0,1,1,0.0,1.0,1,2.0,164.995,0,False,False,False,False,0,0
9410,5,0.0,1,1,1,0.0,42.0,42,1.0,36.95,1,False,False,False,False,0,0
9411,4,0.0,1,3,1,11.0,23.0,23,1.0,75.0,62,False,False,False,False,1,0
9412,8,0.0,1,3,1,36.0,1.0,1,5.0,60.0,3,False,False,False,False,0,0
9413,11,1.0,1,3,1,0.0,93.0,93,7.0,2417.05,48,False,False,False,False,0,0
9414,5,0.0,1,3,1,0.0,107.0,107,1.0,60.0,3,False,False,False,False,0,0
9415,11,0.0,0,1,0,0.0,37.0,37,1.0,17.91,5,False,False,False,False,0,0
9416,0,0.0,1,4,0,0.0,0.0,0,1.0,475.03,2,False,False,False,False,0,0
9417,5,0.0,1,3,1,0.0,24.0,24,2.0,2.5,21,False,False,False,False,0,0
9418,0,1.0,1,4,1,42.0,27.0,27,1.0,13.18,45,False,False,False,False,1,0
9419,5,0.0,1,3,1,25.0,1.0,1,6.0,45.0,3,False,False,False,False,0,0
9420,0,0.0,1,1,1,0.0,44.0,44,1.0,43.19,1,False,False,False,False,0,0
9421,0,1.0,1,3,0,23.0,0.0,0,1.0,30.0,16,False,False,False,False,0,0
9422,13,1.0,1,1,0,0.0,60.0,64,5.0,25.0,22,False,False,False,False,0,0
9423,0,1.0,1,4,1,10.0,135.0,135,3.0,187.01,25,False,False,False,False,0,0
9424,11,0.0,0,3,1,0.0,1.0,1,1.0,0.0,4,False,False,False,False,0,0
9426,11,1.0,1,3,0,7.0,50.0,50,3.0,2167.7,9,False,False,False,False,0,0
9428,0,0.0,1,1,1,9.0,68.0,74,1.0,30.0,2,False,False,False,False,0,0
9429,8,0.0,1,3,1,21.0,31.0,31,1.0,35.0,10,False,False,False,False,0,0
9430,11,1.0,1,3,1,0.0,70.0,99,5.0,54.9,137,False,False,False,False,0,0
9431,6,1.0,1,3,1,43.0,42.0,42,2.0,10.0,1,False,False,False,False,0,0
9432,5,0.0,1,4,1,0.0,39.0,39,2.0,27.355,56,False,False,False,False,0,0
9433,6,1.0,0,4,1,16.0,60.0,60,1.0,27.36,40,False,False,False,False,0,0
9434,0,0.0,1,1,1,0.0,19.0,19,2.0,13.45,3,False,False,False,False,0,0
9435,10,1.0,1,3,1,13.0,86.0,86,38.0,40.0,496,False,False,False,False,0,0
9436,0,0.0,1,1,1,0.0,77.0,77,2.0,17.5,68,False,False,False,False,0,0
9437,5,0.0,1,1,1,0.0,117.0,117,1.0,15.0,6,False,False,False,False,1,0
